seg_id,waterbody,huc_10,basin_name,class,water_type,segment_assessment,use,use_assessment,parameter,grandfathered_from_listings,data_supported,stayCALM_param_eval
0905-0161,"Wolf Pond, Massawepie Pond",0415030203,Saint Lawrence River,c,pond,IR3_unassessed,fishing,IR3_unassessed,No_Data,no,yes,unassessed
0905-0161,"Wolf Pond, Massawepie Pond",0415030203,Saint Lawrence River,c,pond,IR3_unassessed,primary_contact_recreation,not-applicable,not-applicable,no,yes,not-applicable
0905-0161,"Wolf Pond, Massawepie Pond",0415030203,Saint Lawrence River,c,pond,IR3_unassessed,secondary_contact_recreation,not-applicable,not-applicable,no,yes,not-applicable
0905-0161,"Wolf Pond, Massawepie Pond",0415030203,Saint Lawrence River,c,pond,IR3_unassessed,shellfishing,not-applicable,not-applicable,no,yes,not-applicable
0905-0161,"Wolf Pond, Massawepie Pond",0415030203,Saint Lawrence River,c,pond,IR3_unassessed,source_of_water_supply,not-applicable,not-applicable,no,yes,not-applicable
0905-0162,Maple Hill Pond,0415030203,Saint Lawrence River,c,pond,IR3_unassessed,epa_appended_listing,not-applicable,not-applicable,no,yes,not-applicable
0905-0162,Maple Hill Pond,0415030203,Saint Lawrence River,c,pond,IR3_unassessed,fishing,IR3_unassessed,No_Data,no,yes,unassessed
0905-0162,Maple Hill Pond,0415030203,Saint Lawrence River,c,pond,IR3_unassessed,primary_contact_recreation,not-applicable,not-applicable,no,yes,not-applicable
0905-0162,Maple Hill Pond,0415030203,Saint Lawrence River,c,pond,IR3_unassessed,secondary_contact_recreation,not-applicable,not-applicable,no,yes,not-applicable
0905-0162,Maple Hill Pond,0415030203,Saint Lawrence River,c,pond,IR3_unassessed,shellfishing,not-applicable,not-applicable,no,yes,not-applicable
0905-0162,Maple Hill Pond,0415030203,Saint Lawrence River,c,pond,IR3_unassessed,source_of_water_supply,not-applicable,not-applicable,no,yes,not-applicable
0905-0163,Twin Ponds,0415030204,Saint Lawrence River,c,pond,IR3_unassessed,epa_appended_listing,not-applicable,not-applicable,no,yes,not-applicable
0905-0163,Twin Ponds,0415030204,Saint Lawrence River,c,pond,IR3_unassessed,fishing,IR3_unassessed,No_Data,no,yes,unassessed
0905-0163,Twin Ponds,0415030204,Saint Lawrence River,c,pond,IR3_unassessed,primary_contact_recreation,not-applicable,not-applicable,no,yes,not-applicable
0905-0163,Twin Ponds,0415030204,Saint Lawrence River,c,pond,IR3_unassessed,secondary_contact_recreation,not-applicable,not-applicable,no,yes,not-applicable
0905-0163,Twin Ponds,0415030204,Saint Lawrence River,c,pond,IR3_unassessed,shellfishing,not-applicable,not-applicable,no,yes,not-applicable
0905-0163,Twin Ponds,0415030204,Saint Lawrence River,c,pond,IR3_unassessed,source_of_water_supply,not-applicable,not-applicable,no,yes,not-applicable
0905-0164,Mud Pond,0415030204,Saint Lawrence River,c,pond,IR3_needs-verification,epa_appended_listing,not-applicable,not-applicable,no,yes,not-applicable
0905-0164,Mud Pond,0415030204,Saint Lawrence River,c,pond,IR3_needs-verification,fishing,IR3_impaired_unconfirmed,dissolved_oxygen; ph,no,yes,impaired_unconfirmed
0905-0164,Mud Pond,0415030204,Saint Lawrence River,c,pond,IR3_needs-verification,primary_contact_recreation,not-applicable,not-applicable,no,yes,not-applicable
0905-0164,Mud Pond,0415030204,Saint Lawrence River,c,pond,IR3_needs-verification,secondary_contact_recreation,not-applicable,not-applicable,no,yes,not-applicable
0905-0164,Mud Pond,0415030204,Saint Lawrence River,c,pond,IR3_needs-verification,shellfishing,not-applicable,not-applicable,no,yes,not-applicable
0905-0164,Mud Pond,0415030204,Saint Lawrence River,c,pond,IR3_needs-verification,source_of_water_supply,not-applicable,not-applicable,no,yes,not-applicable
0905-0165,"French Pond, Clear Pond",0415030204,Saint Lawrence River,c,pond,IR3_needs-verification,epa_appended_listing,not-applicable,not-applicable,no,yes,not-applicable
0905-0165,"French Pond, Clear Pond",0415030204,Saint Lawrence River,c,pond,IR3_needs-verification,fishing,IR3_impaired_unconfirmed,dissolved_oxygen; ph,no,yes,impaired_unconfirmed
0905-0165,"French Pond, Clear Pond",0415030204,Saint Lawrence River,c,pond,IR3_needs-verification,primary_contact_recreation,not-applicable,not-applicable,no,yes,not-applicable
0905-0165,"French Pond, Clear Pond",0415030204,Saint Lawrence River,c,pond,IR3_needs-verification,secondary_contact_recreation,not-applicable,not-applicable,no,yes,not-applicable
0905-0165,"French Pond, Clear Pond",0415030204,Saint Lawrence River,c,pond,IR3_needs-verification,shellfishing,not-applicable,not-applicable,no,yes,not-applicable
0905-0165,"French Pond, Clear Pond",0415030204,Saint Lawrence River,c,pond,IR3_needs-verification,source_of_water_supply,not-applicable,not-applicable,no,yes,not-applicable
0905-0166,"Rock Pond, Trout Lake",0415030204,Saint Lawrence River,c,pond,IR3_needs-verification,epa_appended_listing,not-applicable,not-applicable,no,yes,not-applicable
0905-0166,"Rock Pond, Trout Lake",0415030204,Saint Lawrence River,c,pond,IR3_needs-verification,fishing,IR3_impaired_unconfirmed,dissolved_oxygen; ph,no,yes,impaired_unconfirmed
0905-0166,"Rock Pond, Trout Lake",0415030204,Saint Lawrence River,c,pond,IR3_needs-verification,primary_contact_recreation,not-applicable,not-applicable,no,yes,not-applicable
0905-0166,"Rock Pond, Trout Lake",0415030204,Saint Lawrence River,c,pond,IR3_needs-verification,secondary_contact_recreation,not-applicable,not-applicable,no,yes,not-applicable
0905-0166,"Rock Pond, Trout Lake",0415030204,Saint Lawrence River,c,pond,IR3_needs-verification,shellfishing,not-applicable,not-applicable,no,yes,not-applicable
0905-0166,"Rock Pond, Trout Lake",0415030204,Saint Lawrence River,c,pond,IR3_needs-verification,source_of_water_supply,not-applicable,not-applicable,no,yes,not-applicable
0905-0167,"Little Deer Pond, more",0415030204,Saint Lawrence River,c(t),pond,IR3_unassessed,epa_appended_listing,not-applicable,not-applicable,no,yes,not-applicable
0905-0167,"Little Deer Pond, more",0415030204,Saint Lawrence River,c(t),pond,IR3_unassessed,fishing,IR3_unassessed,No_Data,no,yes,unassessed
0905-0167,"Little Deer Pond, more",0415030204,Saint Lawrence River,c(t),pond,IR3_unassessed,primary_contact_recreation,not-applicable,not-applicable,no,yes,not-applicable
0905-0167,"Little Deer Pond, more",0415030204,Saint Lawrence River,c(t),pond,IR3_unassessed,secondary_contact_recreation,not-applicable,not-applicable,no,yes,not-applicable
0905-0167,"Little Deer Pond, more",0415030204,Saint Lawrence River,c(t),pond,IR3_unassessed,shellfishing,not-applicable,not-applicable,no,yes,not-applicable
0905-0167,"Little Deer Pond, more",0415030204,Saint Lawrence River,c(t),pond,IR3_unassessed,source_of_water_supply,not-applicable,not-applicable,no,yes,not-applicable
0905-0168,Wolf Lake,0415030206,Saint Lawrence River,c,pond,IR3_unassessed,epa_appended_listing,not-applicable,not-applicable,no,yes,not-applicable
0905-0168,Wolf Lake,0415030206,Saint Lawrence River,c,pond,IR3_unassessed,fishing,IR3_unassessed,No_Data,no,yes,unassessed
0905-0168,Wolf Lake,0415030206,Saint Lawrence River,c,pond,IR3_unassessed,primary_contact_recreation,not-applicable,not-applicable,no,yes,not-applicable
0905-0168,Wolf Lake,0415030206,Saint Lawrence River,c,pond,IR3_unassessed,secondary_contact_recreation,not-applicable,not-applicable,no,yes,not-applicable
0905-0168,Wolf Lake,0415030206,Saint Lawrence River,c,pond,IR3_unassessed,shellfishing,not-applicable,not-applicable,no,yes,not-applicable
0905-0168,Wolf Lake,0415030206,Saint Lawrence River,c,pond,IR3_unassessed,source_of_water_supply,not-applicable,not-applicable,no,yes,not-applicable
0905-0169,"Clear Lake, Beaver Lake",0415030206,Saint Lawrence River,c(t),pond,IR3_unassessed,epa_appended_listing,not-applicable,not-applicable,no,yes,not-applicable
0905-0169,"Clear Lake, Beaver Lake",0415030206,Saint Lawrence River,c(t),pond,IR3_unassessed,fishing,IR3_unassessed,No_Data,no,yes,unassessed
0905-0169,"Clear Lake, Beaver Lake",0415030206,Saint Lawrence River,c(t),pond,IR3_unassessed,primary_contact_recreation,not-applicable,not-applicable,no,yes,not-applicable
0905-0169,"Clear Lake, Beaver Lake",0415030206,Saint Lawrence River,c(t),pond,IR3_unassessed,secondary_contact_recreation,not-applicable,not-applicable,no,yes,not-applicable
0905-0169,"Clear Lake, Beaver Lake",0415030206,Saint Lawrence River,c(t),pond,IR3_unassessed,shellfishing,not-applicable,not-applicable,no,yes,not-applicable
0905-0169,"Clear Lake, Beaver Lake",0415030206,Saint Lawrence River,c(t),pond,IR3_unassessed,source_of_water_supply,not-applicable,not-applicable,no,yes,not-applicable
0905-0171,"Hall Lake, Parlow Pond, Shingle Pond",0415030206,Saint Lawrence River,c,pond,IR3_unassessed,epa_appended_listing,not-applicable,not-applicable,no,yes,not-applicable
0905-0171,"Hall Lake, Parlow Pond, Shingle Pond",0415030206,Saint Lawrence River,c,pond,IR3_unassessed,fishing,IR3_unassessed,No_Data,no,yes,unassessed
0905-0171,"Hall Lake, Parlow Pond, Shingle Pond",0415030206,Saint Lawrence River,c,pond,IR3_unassessed,primary_contact_recreation,not-applicable,not-applicable,no,yes,not-applicable
0905-0171,"Hall Lake, Parlow Pond, Shingle Pond",0415030206,Saint Lawrence River,c,pond,IR3_unassessed,secondary_contact_recreation,not-applicable,not-applicable,no,yes,not-applicable
0905-0171,"Hall Lake, Parlow Pond, Shingle Pond",0415030206,Saint Lawrence River,c,pond,IR3_unassessed,shellfishing,not-applicable,not-applicable,no,yes,not-applicable
0905-0171,"Hall Lake, Parlow Pond, Shingle Pond",0415030206,Saint Lawrence River,c,pond,IR3_unassessed,source_of_water_supply,not-applicable,not-applicable,no,yes,not-applicable
0905-0172,Dodge Pond,0415030206,Saint Lawrence River,c,pond,IR3_unassessed,epa_appended_listing,not-applicable,not-applicable,no,yes,not-applicable
0905-0172,Dodge Pond,0415030206,Saint Lawrence River,c,pond,IR3_unassessed,fishing,IR3_unassessed,No_Data,no,yes,unassessed
0905-0172,Dodge Pond,0415030206,Saint Lawrence River,c,pond,IR3_unassessed,primary_contact_recreation,not-applicable,not-applicable,no,yes,not-applicable
0905-0172,Dodge Pond,0415030206,Saint Lawrence River,c,pond,IR3_unassessed,secondary_contact_recreation,not-applicable,not-applicable,no,yes,not-applicable
0905-0172,Dodge Pond,0415030206,Saint Lawrence River,c,pond,IR3_unassessed,shellfishing,not-applicable,not-applicable,no,yes,not-applicable
0905-0172,Dodge Pond,0415030206,Saint Lawrence River,c,pond,IR3_unassessed,source_of_water_supply,not-applicable,not-applicable,no,yes,not-applicable
0905-0173,Sucker Lake,0415030202,Saint Lawrence River,c(t),pond,IR3_needs-verification,epa_appended_listing,not-applicable,not-applicable,no,yes,not-applicable
0905-0173,Sucker Lake,0415030202,Saint Lawrence River,c(t),pond,IR3_needs-verification,fishing,IR3_fully-supported_unconfirmed,dissolved_oxygen; ph,no,yes,fully-supported_unconfirmed
0905-0173,Sucker Lake,0415030202,Saint Lawrence River,c(t),pond,IR3_needs-verification,primary_contact_recreation,not-applicable,not-applicable,no,yes,not-applicable
0905-0173,Sucker Lake,0415030202,Saint Lawrence River,c(t),pond,IR3_needs-verification,secondary_contact_recreation,not-applicable,not-applicable,no,yes,not-applicable
0905-0173,Sucker Lake,0415030202,Saint Lawrence River,c(t),pond,IR3_needs-verification,shellfishing,not-applicable,not-applicable,no,yes,not-applicable
0905-0173,Sucker Lake,0415030202,Saint Lawrence River,c(t),pond,IR3_needs-verification,source_of_water_supply,not-applicable,not-applicable,no,yes,not-applicable
0905-0174,Streeter Pond,0415030202,Saint Lawrence River,c(t),pond,IR3_unassessed,epa_appended_listing,not-applicable,not-applicable,no,yes,not-applicable
0905-0174,Streeter Pond,0415030202,Saint Lawrence River,c(t),pond,IR3_unassessed,fishing,IR3_unassessed,No_Data,no,yes,unassessed
0905-0174,Streeter Pond,0415030202,Saint Lawrence River,c(t),pond,IR3_unassessed,primary_contact_recreation,not-applicable,not-applicable,no,yes,not-applicable
0905-0174,Streeter Pond,0415030202,Saint Lawrence River,c(t),pond,IR3_unassessed,secondary_contact_recreation,not-applicable,not-applicable,no,yes,not-applicable
0905-0174,Streeter Pond,0415030202,Saint Lawrence River,c(t),pond,IR3_unassessed,shellfishing,not-applicable,not-applicable,no,yes,not-applicable
0905-0174,Streeter Pond,0415030202,Saint Lawrence River,c(t),pond,IR3_unassessed,source_of_water_supply,not-applicable,not-applicable,no,yes,not-applicable
0905-0175,"Shingle Pond, more",0415030403,Saint Lawrence River,c,pond,IR3_unassessed,epa_appended_listing,not-applicable,not-applicable,no,yes,not-applicable
0905-0175,"Shingle Pond, more",0415030403,Saint Lawrence River,c,pond,IR3_unassessed,fishing,IR3_unassessed,No_Data,no,yes,unassessed
0905-0175,"Shingle Pond, more",0415030403,Saint Lawrence River,c,pond,IR3_unassessed,primary_contact_recreation,not-applicable,not-applicable,no,yes,not-applicable
0905-0175,"Shingle Pond, more",0415030403,Saint Lawrence River,c,pond,IR3_unassessed,secondary_contact_recreation,not-applicable,not-applicable,no,yes,not-applicable
0905-0175,"Shingle Pond, more",0415030403,Saint Lawrence River,c,pond,IR3_unassessed,shellfishing,not-applicable,not-applicable,no,yes,not-applicable
0905-0175,"Shingle Pond, more",0415030403,Saint Lawrence River,c,pond,IR3_unassessed,source_of_water_supply,not-applicable,not-applicable,no,yes,not-applicable
0905-0176,"Mud Pond, Little Otter Pond, more",0415030202,Saint Lawrence River,a,pond,IR3_unassessed,epa_appended_listing,not-applicable,not-applicable,no,yes,not-applicable
0905-0176,"Mud Pond, Little Otter Pond, more",0415030202,Saint Lawrence River,a,pond,IR3_unassessed,fishing,IR3_unassessed,No_Data,no,yes,unassessed
0905-0176,"Mud Pond, Little Otter Pond, more",0415030202,Saint Lawrence River,a,pond,IR3_unassessed,primary_contact_recreation,IR3_unassessed,No_Data,no,yes,unassessed
0905-0176,"Mud Pond, Little Otter Pond, more",0415030202,Saint Lawrence River,a,pond,IR3_unassessed,secondary_contact_recreation,IR3_unassessed,No_Data,no,yes,unassessed
0905-0176,"Mud Pond, Little Otter Pond, more",0415030202,Saint Lawrence River,a,pond,IR3_unassessed,shellfishing,not-applicable,not-applicable,no,yes,not-applicable
0905-0176,"Mud Pond, Little Otter Pond, more",0415030202,Saint Lawrence River,a,pond,IR3_unassessed,source_of_water_supply,IR3_unassessed,No_Data,no,yes,unassessed
0905-0177,Sunny Pond,0415030202,Saint Lawrence River,c,pond,IR3_unassessed,epa_appended_listing,not-applicable,not-applicable,no,yes,not-applicable
0905-0177,Sunny Pond,0415030202,Saint Lawrence River,c,pond,IR3_unassessed,fishing,IR3_unassessed,No_Data,no,yes,unassessed
0905-0177,Sunny Pond,0415030202,Saint Lawrence River,c,pond,IR3_unassessed,primary_contact_recreation,not-applicable,not-applicable,no,yes,not-applicable
0905-0177,Sunny Pond,0415030202,Saint Lawrence River,c,pond,IR3_unassessed,secondary_contact_recreation,not-applicable,not-applicable,no,yes,not-applicable
0905-0177,Sunny Pond,0415030202,Saint Lawrence River,c,pond,IR3_unassessed,shellfishing,not-applicable,not-applicable,no,yes,not-applicable
0905-0177,Sunny Pond,0415030202,Saint Lawrence River,c,pond,IR3_unassessed,source_of_water_supply,not-applicable,not-applicable,no,yes,not-applicable
0905-0178,Nicks Pond,0415030202,Saint Lawrence River,a,pond,IR3_unassessed,epa_appended_listing,not-applicable,not-applicable,no,yes,not-applicable
0905-0178,Nicks Pond,0415030202,Saint Lawrence River,a,pond,IR3_unassessed,fishing,IR3_unassessed,No_Data,no,yes,unassessed
0905-0178,Nicks Pond,0415030202,Saint Lawrence River,a,pond,IR3_unassessed,primary_contact_recreation,IR3_unassessed,No_Data,no,yes,unassessed
0905-0178,Nicks Pond,0415030202,Saint Lawrence River,a,pond,IR3_unassessed,secondary_contact_recreation,IR3_unassessed,No_Data,no,yes,unassessed
0905-0178,Nicks Pond,0415030202,Saint Lawrence River,a,pond,IR3_unassessed,shellfishing,not-applicable,not-applicable,no,yes,not-applicable
0905-0178,Nicks Pond,0415030202,Saint Lawrence River,a,pond,IR3_unassessed,source_of_water_supply,IR3_unassessed,No_Data,no,yes,unassessed
0905-0179,"Twin Lakes (North, South)",0415030202,Saint Lawrence River,c(t),pond,IR3_unassessed,epa_appended_listing,not-applicable,not-applicable,no,yes,not-applicable
0905-0179,"Twin Lakes (North, South)",0415030202,Saint Lawrence River,c(t),pond,IR3_unassessed,fishing,IR3_unassessed,No_Data,no,yes,unassessed
0905-0179,"Twin Lakes (North, South)",0415030202,Saint Lawrence River,c(t),pond,IR3_unassessed,primary_contact_recreation,not-applicable,not-applicable,no,yes,not-applicable
0905-0179,"Twin Lakes (North, South)",0415030202,Saint Lawrence River,c(t),pond,IR3_unassessed,secondary_contact_recreation,not-applicable,not-applicable,no,yes,not-applicable
0905-0179,"Twin Lakes (North, South)",0415030202,Saint Lawrence River,c(t),pond,IR3_unassessed,shellfishing,not-applicable,not-applicable,no,yes,not-applicable
0905-0179,"Twin Lakes (North, South)",0415030202,Saint Lawrence River,c(t),pond,IR3_unassessed,source_of_water_supply,not-applicable,not-applicable,no,yes,not-applicable
0905-0180,Star Lake,0415030202,Saint Lawrence River,aa(t),pond,IR3_unassessed,epa_appended_listing,not-applicable,not-applicable,no,yes,not-applicable
0905-0180,Star Lake,0415030202,Saint Lawrence River,aa(t),pond,IR3_unassessed,fishing,IR3_unassessed,No_Data,no,yes,unassessed
0905-0180,Star Lake,0415030202,Saint Lawrence River,aa(t),pond,IR3_unassessed,primary_contact_recreation,IR3_unassessed,No_Data,no,yes,unassessed
0905-0180,Star Lake,0415030202,Saint Lawrence River,aa(t),pond,IR3_unassessed,secondary_contact_recreation,IR3_unassessed,No_Data,no,yes,unassessed
0905-0180,Star Lake,0415030202,Saint Lawrence River,aa(t),pond,IR3_unassessed,shellfishing,not-applicable,not-applicable,no,yes,not-applicable
0905-0180,Star Lake,0415030202,Saint Lawrence River,aa(t),pond,IR3_unassessed,source_of_water_supply,IR3_unassessed,No_Data,no,yes,unassessed
0905-0181,Little River Pond,0415030202,Saint Lawrence River,c,pond,IR3_unassessed,epa_appended_listing,not-applicable,not-applicable,no,yes,not-applicable
0905-0181,Little River Pond,0415030202,Saint Lawrence River,c,pond,IR3_unassessed,fishing,IR3_unassessed,No_Data,no,yes,unassessed
0905-0181,Little River Pond,0415030202,Saint Lawrence River,c,pond,IR3_unassessed,primary_contact_recreation,not-applicable,not-applicable,no,yes,not-applicable
0905-0181,Little River Pond,0415030202,Saint Lawrence River,c,pond,IR3_unassessed,secondary_contact_recreation,not-applicable,not-applicable,no,yes,not-applicable
0905-0181,Little River Pond,0415030202,Saint Lawrence River,c,pond,IR3_unassessed,shellfishing,not-applicable,not-applicable,no,yes,not-applicable
0905-0181,Little River Pond,0415030202,Saint Lawrence River,c,pond,IR3_unassessed,source_of_water_supply,not-applicable,not-applicable,no,yes,not-applicable
0905-0182,"Heath Pond, Muskrat Pond, more",0415030202,Saint Lawrence River,c(t),pond,IR3_unassessed,epa_appended_listing,not-applicable,not-applicable,no,yes,not-applicable
0905-0182,"Heath Pond, Muskrat Pond, more",0415030202,Saint Lawrence River,c(t),pond,IR3_unassessed,fishing,IR3_unassessed,No_Data,no,yes,unassessed
0905-0182,"Heath Pond, Muskrat Pond, more",0415030202,Saint Lawrence River,c(t),pond,IR3_unassessed,primary_contact_recreation,not-applicable,not-applicable,no,yes,not-applicable
0905-0182,"Heath Pond, Muskrat Pond, more",0415030202,Saint Lawrence River,c(t),pond,IR3_unassessed,secondary_contact_recreation,not-applicable,not-applicable,no,yes,not-applicable
0905-0182,"Heath Pond, Muskrat Pond, more",0415030202,Saint Lawrence River,c(t),pond,IR3_unassessed,shellfishing,not-applicable,not-applicable,no,yes,not-applicable
0905-0182,"Heath Pond, Muskrat Pond, more",0415030202,Saint Lawrence River,c(t),pond,IR3_unassessed,source_of_water_supply,not-applicable,not-applicable,no,yes,not-applicable
0905-0183,"Chaumont Pond, Lost Pond",0415030202,Saint Lawrence River,c(t),pond,IR3_unassessed,epa_appended_listing,not-applicable,not-applicable,no,yes,not-applicable
0905-0183,"Chaumont Pond, Lost Pond",0415030202,Saint Lawrence River,c(t),pond,IR3_unassessed,fishing,IR3_unassessed,No_Data,no,yes,unassessed
0905-0183,"Chaumont Pond, Lost Pond",0415030202,Saint Lawrence River,c(t),pond,IR3_unassessed,primary_contact_recreation,not-applicable,not-applicable,no,yes,not-applicable
0905-0183,"Chaumont Pond, Lost Pond",0415030202,Saint Lawrence River,c(t),pond,IR3_unassessed,secondary_contact_recreation,not-applicable,not-applicable,no,yes,not-applicable
0905-0183,"Chaumont Pond, Lost Pond",0415030202,Saint Lawrence River,c(t),pond,IR3_unassessed,shellfishing,not-applicable,not-applicable,no,yes,not-applicable
0905-0183,"Chaumont Pond, Lost Pond",0415030202,Saint Lawrence River,c(t),pond,IR3_unassessed,source_of_water_supply,not-applicable,not-applicable,no,yes,not-applicable
0905-0184,Crane Pond,0415030202,Saint Lawrence River,c(t),pond,IR3_unassessed,epa_appended_listing,not-applicable,not-applicable,no,yes,not-applicable
0905-0184,Crane Pond,0415030202,Saint Lawrence River,c(t),pond,IR3_unassessed,fishing,IR3_unassessed,No_Data,no,yes,unassessed
0905-0184,Crane Pond,0415030202,Saint Lawrence River,c(t),pond,IR3_unassessed,primary_contact_recreation,not-applicable,not-applicable,no,yes,not-applicable
0905-0184,Crane Pond,0415030202,Saint Lawrence River,c(t),pond,IR3_unassessed,secondary_contact_recreation,not-applicable,not-applicable,no,yes,not-applicable
0905-0184,Crane Pond,0415030202,Saint Lawrence River,c(t),pond,IR3_unassessed,shellfishing,not-applicable,not-applicable,no,yes,not-applicable
0905-0184,Crane Pond,0415030202,Saint Lawrence River,c(t),pond,IR3_unassessed,source_of_water_supply,not-applicable,not-applicable,no,yes,not-applicable
0905-0185,Tooley Pond,0415030202,Saint Lawrence River,c(t),pond,IR3_unassessed,epa_appended_listing,not-applicable,not-applicable,no,yes,not-applicable
0905-0185,Tooley Pond,0415030202,Saint Lawrence River,c(t),pond,IR3_unassessed,fishing,IR3_unassessed,No_Data,no,yes,unassessed
0905-0185,Tooley Pond,0415030202,Saint Lawrence River,c(t),pond,IR3_unassessed,primary_contact_recreation,not-applicable,not-applicable,no,yes,not-applicable
0905-0185,Tooley Pond,0415030202,Saint Lawrence River,c(t),pond,IR3_unassessed,secondary_contact_recreation,not-applicable,not-applicable,no,yes,not-applicable
0905-0185,Tooley Pond,0415030202,Saint Lawrence River,c(t),pond,IR3_unassessed,shellfishing,not-applicable,not-applicable,no,yes,not-applicable
0905-0185,Tooley Pond,0415030202,Saint Lawrence River,c(t),pond,IR3_unassessed,source_of_water_supply,not-applicable,not-applicable,no,yes,not-applicable
0905-0186,Dillon Pond,0415030202,Saint Lawrence River,c(t),pond,IR5_impaired,epa_appended_listing,not-applicable,not-applicable,no,yes,not-applicable
0905-0186,Dillon Pond,0415030202,Saint Lawrence River,c(t),pond,IR5_impaired,fishing,IR5_impaired_confirmed,ph,yes,no,unassessed
0905-0186,Dillon Pond,0415030202,Saint Lawrence River,c(t),pond,IR5_impaired,primary_contact_recreation,not-applicable,not-applicable,no,yes,not-applicable
0905-0186,Dillon Pond,0415030202,Saint Lawrence River,c(t),pond,IR5_impaired,secondary_contact_recreation,not-applicable,not-applicable,no,yes,not-applicable
0905-0186,Dillon Pond,0415030202,Saint Lawrence River,c(t),pond,IR5_impaired,shellfishing,not-applicable,not-applicable,no,yes,not-applicable
0905-0186,Dillon Pond,0415030202,Saint Lawrence River,c(t),pond,IR5_impaired,source_of_water_supply,not-applicable,not-applicable,no,yes,not-applicable
0905-0187,Lilypad Pond,0415030201,Saint Lawrence River,a,pond,IR3_unassessed,epa_appended_listing,not-applicable,not-applicable,no,yes,not-applicable
0905-0187,Lilypad Pond,0415030201,Saint Lawrence River,a,pond,IR3_unassessed,fishing,IR3_unassessed,No_Data,no,yes,unassessed
0905-0187,Lilypad Pond,0415030201,Saint Lawrence River,a,pond,IR3_unassessed,primary_contact_recreation,IR3_unassessed,No_Data,no,yes,unassessed
0905-0187,Lilypad Pond,0415030201,Saint Lawrence River,a,pond,IR3_unassessed,secondary_contact_recreation,IR3_unassessed,No_Data,no,yes,unassessed
0905-0187,Lilypad Pond,0415030201,Saint Lawrence River,a,pond,IR3_unassessed,shellfishing,not-applicable,not-applicable,no,yes,not-applicable
0905-0187,Lilypad Pond,0415030201,Saint Lawrence River,a,pond,IR3_unassessed,source_of_water_supply,IR3_unassessed,No_Data,no,yes,unassessed
0905-0188,Clear/Hedgehog Pond,0415030201,Saint Lawrence River,a,pond,IR3_unassessed,epa_appended_listing,not-applicable,not-applicable,no,yes,not-applicable
0905-0188,Clear/Hedgehog Pond,0415030201,Saint Lawrence River,a,pond,IR3_unassessed,fishing,IR3_unassessed,No_Data,no,yes,unassessed
0905-0188,Clear/Hedgehog Pond,0415030201,Saint Lawrence River,a,pond,IR3_unassessed,primary_contact_recreation,IR3_unassessed,No_Data,no,yes,unassessed
0905-0188,Clear/Hedgehog Pond,0415030201,Saint Lawrence River,a,pond,IR3_unassessed,secondary_contact_recreation,IR3_unassessed,No_Data,no,yes,unassessed
0905-0188,Clear/Hedgehog Pond,0415030201,Saint Lawrence River,a,pond,IR3_unassessed,shellfishing,not-applicable,not-applicable,no,yes,not-applicable
0905-0188,Clear/Hedgehog Pond,0415030201,Saint Lawrence River,a,pond,IR3_unassessed,source_of_water_supply,IR3_unassessed,No_Data,no,yes,unassessed
0905-0189,"Fishpole Pond, Darning Needle Pond",0415030201,Saint Lawrence River,a,pond,IR3_unassessed,epa_appended_listing,not-applicable,not-applicable,no,yes,not-applicable
0905-0189,"Fishpole Pond, Darning Needle Pond",0415030201,Saint Lawrence River,a,pond,IR3_unassessed,fishing,IR3_unassessed,No_Data,no,yes,unassessed
0905-0189,"Fishpole Pond, Darning Needle Pond",0415030201,Saint Lawrence River,a,pond,IR3_unassessed,primary_contact_recreation,IR3_unassessed,No_Data,no,yes,unassessed
0905-0189,"Fishpole Pond, Darning Needle Pond",0415030201,Saint Lawrence River,a,pond,IR3_unassessed,secondary_contact_recreation,IR3_unassessed,No_Data,no,yes,unassessed
0905-0189,"Fishpole Pond, Darning Needle Pond",0415030201,Saint Lawrence River,a,pond,IR3_unassessed,shellfishing,not-applicable,not-applicable,no,yes,not-applicable
0905-0189,"Fishpole Pond, Darning Needle Pond",0415030201,Saint Lawrence River,a,pond,IR3_unassessed,source_of_water_supply,IR3_unassessed,No_Data,no,yes,unassessed
0905-0190,"John Pond, Scott Pond, Colvin Pond",0415030201,Saint Lawrence River,c(t),pond,IR3_unassessed,epa_appended_listing,not-applicable,not-applicable,no,yes,not-applicable
0905-0190,"John Pond, Scott Pond, Colvin Pond",0415030201,Saint Lawrence River,c(t),pond,IR3_unassessed,fishing,IR3_unassessed,No_Data,no,yes,unassessed
0905-0190,"John Pond, Scott Pond, Colvin Pond",0415030201,Saint Lawrence River,c(t),pond,IR3_unassessed,primary_contact_recreation,not-applicable,not-applicable,no,yes,not-applicable
0905-0190,"John Pond, Scott Pond, Colvin Pond",0415030201,Saint Lawrence River,c(t),pond,IR3_unassessed,secondary_contact_recreation,not-applicable,not-applicable,no,yes,not-applicable
0905-0190,"John Pond, Scott Pond, Colvin Pond",0415030201,Saint Lawrence River,c(t),pond,IR3_unassessed,shellfishing,not-applicable,not-applicable,no,yes,not-applicable
0905-0190,"John Pond, Scott Pond, Colvin Pond",0415030201,Saint Lawrence River,c(t),pond,IR3_unassessed,source_of_water_supply,not-applicable,not-applicable,no,yes,not-applicable
0905-0191,Olmstead Pond,0415030201,Saint Lawrence River,a,pond,IR3_unassessed,epa_appended_listing,not-applicable,not-applicable,no,yes,not-applicable
