"LAKE_HISTORY_ID","LOCATION_PWL_ID","within_period","use","type","parameter","fraction","units","n_samples_collected","n_years_sampled","n_exceedances","n_years_w_exceedances","n_no_result_value_provided","n_threshold_data_absent","notes","X","waterbody","PWS.ID","PWS.Name","PWS.Type","Primary.Source","Counties.Served","Cities.Served","PopulationServed.Count","Number.of.Facilities","Owner.Type"
"1101KEE0114","1101-0089",TRUE,"source_of_water_supply","aesthetic_water-supply","iron","total","ug/l",1,1,1,1,0,0,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1101LOU0035","1101-0068",TRUE,"source_of_water_supply","aesthetic_water-supply","iron","total","ug/l",1,1,0,0,0,0,"none",7,"Loughberry Lake","NY4500168","SARATOGA SPRINGS CITY","Community water system","Surface water","Saratoga","SARATOGA SPRNGS (C)",26525,30,"Local government"
"1101LOU0035","1101-0068",TRUE,"fishing","aquatic_chronic","nitrite","total","ug/l",2,1,0,0,0,0,"none",7,"Loughberry Lake","NY4500168","SARATOGA SPRINGS CITY","Community water system","Surface water","Saratoga","SARATOGA SPRNGS (C)",26525,30,"Local government"
"1101LOU0035","1101-0068",TRUE,"fishing","aquatic_acute","copper","dissolved","ug/l",2,1,1,1,0,0,"none",7,"Loughberry Lake","NY4500168","SARATOGA SPRINGS CITY","Community water system","Surface water","Saratoga","SARATOGA SPRNGS (C)",26525,30,"Local government"
"1101LOU0035","1101-0068",TRUE,"fishing","none","dissolved_oxygen","dissolved","mg/l",1,1,2,1,0,0,"n_exceedances may not be intiutive for this parameter because there are multiple components to the WQS. n_exceedances may be greater than n_samples_collected if a single sample was marked as an exceedance for multiple components of the WQS.",7,"Loughberry Lake","NY4500168","SARATOGA SPRINGS CITY","Community water system","Surface water","Saratoga","SARATOGA SPRNGS (C)",26525,30,"Local government"
"1101LOU0035","1101-0068",TRUE,"source_of_water_supply","aesthetic_water-supply","manganese","total","ug/l",1,1,0,0,0,0,"none",7,"Loughberry Lake","NY4500168","SARATOGA SPRINGS CITY","Community water system","Surface water","Saratoga","SARATOGA SPRNGS (C)",26525,30,"Local government"
"1101LOU0035","1101-0068",TRUE,"source_of_water_supply","health_water-source","copper","total","ug/l",2,1,0,0,0,0,"none",7,"Loughberry Lake","NY4500168","SARATOGA SPRINGS CITY","Community water system","Surface water","Saratoga","SARATOGA SPRNGS (C)",26525,30,"Local government"
"1101LOU0035","1101-0068",TRUE,"primary_contact_recreation","recreation","phosphorus","total","ug/l",1,1,1,1,0,0,"none",7,"Loughberry Lake","NY4500168","SARATOGA SPRINGS CITY","Community water system","Surface water","Saratoga","SARATOGA SPRNGS (C)",26525,30,"Local government"
"1101LOU0035","1101-0068",TRUE,"fishing","none","total_dissolved_solids","dissolved","mg/l",2,1,0,0,0,0,"none",7,"Loughberry Lake","NY4500168","SARATOGA SPRINGS CITY","Community water system","Surface water","Saratoga","SARATOGA SPRNGS (C)",26525,30,"Local government"
"1101LOU0035","1101-0068",TRUE,"fishing","aquatic_chronic","copper","dissolved","ug/l",2,1,2,1,0,0,"none",7,"Loughberry Lake","NY4500168","SARATOGA SPRINGS CITY","Community water system","Surface water","Saratoga","SARATOGA SPRNGS (C)",26525,30,"Local government"
"1101LOU0035","1101-0068",TRUE,"fishing","aquatic_acute","nickel","dissolved","ug/l",2,1,0,0,0,0,"none",7,"Loughberry Lake","NY4500168","SARATOGA SPRINGS CITY","Community water system","Surface water","Saratoga","SARATOGA SPRNGS (C)",26525,30,"Local government"
"1101LOU0035","1101-0068",TRUE,"source_of_water_supply","health_water-source","nitrate","total","ug/l",4,1,0,0,0,0,"none",7,"Loughberry Lake","NY4500168","SARATOGA SPRINGS CITY","Community water system","Surface water","Saratoga","SARATOGA SPRNGS (C)",26525,30,"Local government"
"1101LOU0035","1101-0068",TRUE,"fishing","aquatic_chronic","arsenic","dissolved","ug/l",1,1,0,0,0,0,"none",7,"Loughberry Lake","NY4500168","SARATOGA SPRINGS CITY","Community water system","Surface water","Saratoga","SARATOGA SPRNGS (C)",26525,30,"Local government"
"1101LOU0035","1101-0068",TRUE,"source_of_water_supply","health_water-source","sulfate","total","ug/l",1,1,0,0,0,0,"none",7,"Loughberry Lake","NY4500168","SARATOGA SPRINGS CITY","Community water system","Surface water","Saratoga","SARATOGA SPRNGS (C)",26525,30,"Local government"
"1101LOU0035","1101-0068",TRUE,"fishing","aquatic_chronic","ammonia","total","ug/l",1,1,0,0,0,1,"none",7,"Loughberry Lake","NY4500168","SARATOGA SPRINGS CITY","Community water system","Surface water","Saratoga","SARATOGA SPRNGS (C)",26525,30,"Local government"
"1101LOU0035","1101-0068",TRUE,"primary_contact_recreation","none","total_dissolved_solids","dissolved","mg/l",2,1,0,0,0,0,"none",7,"Loughberry Lake","NY4500168","SARATOGA SPRINGS CITY","Community water system","Surface water","Saratoga","SARATOGA SPRNGS (C)",26525,30,"Local government"
"1101LOU0035","1101-0068",TRUE,"secondary_contact_recreation","recreation","phosphorus","total","ug/l",1,1,1,1,0,0,"none",7,"Loughberry Lake","NY4500168","SARATOGA SPRINGS CITY","Community water system","Surface water","Saratoga","SARATOGA SPRNGS (C)",26525,30,"Local government"
"1101LOU0035","1101-0068",TRUE,"source_of_water_supply","health_water-source","arsenic","total","ug/l",1,1,0,0,0,0,"none",7,"Loughberry Lake","NY4500168","SARATOGA SPRINGS CITY","Community water system","Surface water","Saratoga","SARATOGA SPRNGS (C)",26525,30,"Local government"
"1101LOU0035","1101-0068",TRUE,"fishing","none","ph","total","ph_units",1,1,0,0,0,0,"none",7,"Loughberry Lake","NY4500168","SARATOGA SPRINGS CITY","Community water system","Surface water","Saratoga","SARATOGA SPRNGS (C)",26525,30,"Local government"
"1101LOU0035","1101-0068",TRUE,"fishing","aquatic_acute","arsenic","dissolved","ug/l",1,1,0,0,0,0,"none",7,"Loughberry Lake","NY4500168","SARATOGA SPRINGS CITY","Community water system","Surface water","Saratoga","SARATOGA SPRNGS (C)",26525,30,"Local government"
"1101LOU0035","1101-0068",TRUE,"source_of_water_supply","health_water-source","nitrite","total","ug/l",2,1,0,0,0,0,"none",7,"Loughberry Lake","NY4500168","SARATOGA SPRINGS CITY","Community water system","Surface water","Saratoga","SARATOGA SPRNGS (C)",26525,30,"Local government"
"1101LOU0035","1101-0068",TRUE,"source_of_water_supply","health_water-source","magnesium","total","ug/l",2,1,0,0,0,0,"none",7,"Loughberry Lake","NY4500168","SARATOGA SPRINGS CITY","Community water system","Surface water","Saratoga","SARATOGA SPRNGS (C)",26525,30,"Local government"
"1101LOU0035","1101-0068",TRUE,"source_of_water_supply","health_water-source","nickel","total","ug/l",2,1,0,0,0,0,"none",7,"Loughberry Lake","NY4500168","SARATOGA SPRINGS CITY","Community water system","Surface water","Saratoga","SARATOGA SPRNGS (C)",26525,30,"Local government"
"1101LOU0035","1101-0068",TRUE,"source_of_water_supply","health_water-source","chloride","total","ug/l",2,1,0,0,0,0,"none",7,"Loughberry Lake","NY4500168","SARATOGA SPRINGS CITY","Community water system","Surface water","Saratoga","SARATOGA SPRNGS (C)",26525,30,"Local government"
"1101LOU0035","1101-0068",TRUE,"source_of_water_supply","health_water-source","ammonia","total","ug/l",1,1,0,0,0,0,"none",7,"Loughberry Lake","NY4500168","SARATOGA SPRINGS CITY","Community water system","Surface water","Saratoga","SARATOGA SPRNGS (C)",26525,30,"Local government"
"1101LOU0035","1101-0068",TRUE,"secondary_contact_recreation","none","total_dissolved_solids","dissolved","mg/l",2,1,0,0,0,0,"none",7,"Loughberry Lake","NY4500168","SARATOGA SPRINGS CITY","Community water system","Surface water","Saratoga","SARATOGA SPRNGS (C)",26525,30,"Local government"
"1101LOU0035","1101-0068",TRUE,"source_of_water_supply","none","total_dissolved_solids","dissolved","mg/l",2,1,0,0,0,0,"none",7,"Loughberry Lake","NY4500168","SARATOGA SPRINGS CITY","Community water system","Surface water","Saratoga","SARATOGA SPRNGS (C)",26525,30,"Local government"
"1101LOU0035","1101-0068",TRUE,"fishing","aquatic_chronic","nickel","dissolved","ug/l",2,1,0,0,0,0,"none",7,"Loughberry Lake","NY4500168","SARATOGA SPRINGS CITY","Community water system","Surface water","Saratoga","SARATOGA SPRNGS (C)",26525,30,"Local government"
"1101MEC1083","1101-0059",TRUE,"fishing","aquatic_chronic","nitrite","total","ug/l",2,1,0,0,0,0,"none",17,"Mechanicville Reservoir","NY4500166","MECHANICVILLE CITY","Community water system","Surface water","Saratoga","MECHANICVILLE (C)",5200,24,"Local government"
"1101MEC1083","1101-0059",TRUE,"source_of_water_supply","health_water-source","nickel","total","ug/l",2,1,0,0,0,0,"none",17,"Mechanicville Reservoir","NY4500166","MECHANICVILLE CITY","Community water system","Surface water","Saratoga","MECHANICVILLE (C)",5200,24,"Local government"
"1101MEC1083","1101-0059",TRUE,"source_of_water_supply","aesthetic_water-supply","manganese","total","ug/l",1,1,0,0,0,0,"none",17,"Mechanicville Reservoir","NY4500166","MECHANICVILLE CITY","Community water system","Surface water","Saratoga","MECHANICVILLE (C)",5200,24,"Local government"
"1101MEC1083","1101-0059",TRUE,"fishing","aquatic_chronic","nickel","dissolved","ug/l",2,1,0,0,0,0,"none",17,"Mechanicville Reservoir","NY4500166","MECHANICVILLE CITY","Community water system","Surface water","Saratoga","MECHANICVILLE (C)",5200,24,"Local government"
"1101MEC1083","1101-0059",TRUE,"fishing","aquatic_chronic","copper","dissolved","ug/l",2,1,0,0,0,0,"none",17,"Mechanicville Reservoir","NY4500166","MECHANICVILLE CITY","Community water system","Surface water","Saratoga","MECHANICVILLE (C)",5200,24,"Local government"
"1101MEC1083","1101-0059",TRUE,"source_of_water_supply","none","total_dissolved_solids","dissolved","mg/l",2,1,0,0,0,0,"none",17,"Mechanicville Reservoir","NY4500166","MECHANICVILLE CITY","Community water system","Surface water","Saratoga","MECHANICVILLE (C)",5200,24,"Local government"
"1101MEC1083","1101-0059",TRUE,"fishing","aquatic_chronic","ammonia","total","ug/l",1,1,0,0,0,1,"none",17,"Mechanicville Reservoir","NY4500166","MECHANICVILLE CITY","Community water system","Surface water","Saratoga","MECHANICVILLE (C)",5200,24,"Local government"
"1101MEC1083","1101-0059",TRUE,"fishing","aquatic_acute","copper","dissolved","ug/l",2,1,0,0,0,0,"none",17,"Mechanicville Reservoir","NY4500166","MECHANICVILLE CITY","Community water system","Surface water","Saratoga","MECHANICVILLE (C)",5200,24,"Local government"
"1101MEC1083","1101-0059",TRUE,"source_of_water_supply","health_water-source","nitrite","total","ug/l",2,1,0,0,0,0,"none",17,"Mechanicville Reservoir","NY4500166","MECHANICVILLE CITY","Community water system","Surface water","Saratoga","MECHANICVILLE (C)",5200,24,"Local government"
"1101MEC1083","1101-0059",TRUE,"primary_contact_recreation","none","total_dissolved_solids","dissolved","mg/l",2,1,0,0,0,0,"none",17,"Mechanicville Reservoir","NY4500166","MECHANICVILLE CITY","Community water system","Surface water","Saratoga","MECHANICVILLE (C)",5200,24,"Local government"
"1101MEC1083","1101-0059",TRUE,"fishing","aquatic_chronic","zinc","dissolved","ug/l",1,1,0,0,0,0,"none",17,"Mechanicville Reservoir","NY4500166","MECHANICVILLE CITY","Community water system","Surface water","Saratoga","MECHANICVILLE (C)",5200,24,"Local government"
"1101MEC1083","1101-0059",TRUE,"source_of_water_supply","health_water-source","sulfate","total","ug/l",1,1,0,0,0,0,"none",17,"Mechanicville Reservoir","NY4500166","MECHANICVILLE CITY","Community water system","Surface water","Saratoga","MECHANICVILLE (C)",5200,24,"Local government"
"1101MEC1083","1101-0059",TRUE,"fishing","aquatic_chronic","arsenic","dissolved","ug/l",1,1,0,0,0,0,"none",17,"Mechanicville Reservoir","NY4500166","MECHANICVILLE CITY","Community water system","Surface water","Saratoga","MECHANICVILLE (C)",5200,24,"Local government"
"1101MEC1083","1101-0059",TRUE,"source_of_water_supply","health_water-source","chloride","total","ug/l",2,1,0,0,0,0,"none",17,"Mechanicville Reservoir","NY4500166","MECHANICVILLE CITY","Community water system","Surface water","Saratoga","MECHANICVILLE (C)",5200,24,"Local government"
"1101MEC1083","1101-0059",TRUE,"fishing","aquatic_acute","nickel","dissolved","ug/l",2,1,0,0,0,0,"none",17,"Mechanicville Reservoir","NY4500166","MECHANICVILLE CITY","Community water system","Surface water","Saratoga","MECHANICVILLE (C)",5200,24,"Local government"
"1101MEC1083","1101-0059",TRUE,"source_of_water_supply","aesthetic_water-supply","iron","total","ug/l",1,1,0,0,0,0,"none",17,"Mechanicville Reservoir","NY4500166","MECHANICVILLE CITY","Community water system","Surface water","Saratoga","MECHANICVILLE (C)",5200,24,"Local government"
"1101MEC1083","1101-0059",TRUE,"fishing","aquatic_acute","zinc","dissolved","ug/l",1,1,0,0,0,0,"none",17,"Mechanicville Reservoir","NY4500166","MECHANICVILLE CITY","Community water system","Surface water","Saratoga","MECHANICVILLE (C)",5200,24,"Local government"
"1101MEC1083","1101-0059",TRUE,"source_of_water_supply","health_water-source","arsenic","total","ug/l",1,1,0,0,0,0,"none",17,"Mechanicville Reservoir","NY4500166","MECHANICVILLE CITY","Community water system","Surface water","Saratoga","MECHANICVILLE (C)",5200,24,"Local government"
"1101MEC1083","1101-0059",TRUE,"source_of_water_supply","health_water-source","nitrate","total","ug/l",4,1,0,0,0,0,"none",17,"Mechanicville Reservoir","NY4500166","MECHANICVILLE CITY","Community water system","Surface water","Saratoga","MECHANICVILLE (C)",5200,24,"Local government"
"1101MEC1083","1101-0059",TRUE,"fishing","none","ph","total","ph_units",1,1,0,0,0,0,"none",17,"Mechanicville Reservoir","NY4500166","MECHANICVILLE CITY","Community water system","Surface water","Saratoga","MECHANICVILLE (C)",5200,24,"Local government"
"1101MEC1083","1101-0059",TRUE,"secondary_contact_recreation","recreation","phosphorus","total","ug/l",1,1,0,0,0,0,"none",17,"Mechanicville Reservoir","NY4500166","MECHANICVILLE CITY","Community water system","Surface water","Saratoga","MECHANICVILLE (C)",5200,24,"Local government"
"1101MEC1083","1101-0059",TRUE,"fishing","aquatic_acute","arsenic","dissolved","ug/l",1,1,0,0,0,0,"none",17,"Mechanicville Reservoir","NY4500166","MECHANICVILLE CITY","Community water system","Surface water","Saratoga","MECHANICVILLE (C)",5200,24,"Local government"
"1101MEC1083","1101-0059",TRUE,"secondary_contact_recreation","none","total_dissolved_solids","dissolved","mg/l",2,1,0,0,0,0,"none",17,"Mechanicville Reservoir","NY4500166","MECHANICVILLE CITY","Community water system","Surface water","Saratoga","MECHANICVILLE (C)",5200,24,"Local government"
"1101MEC1083","1101-0059",TRUE,"fishing","none","dissolved_oxygen","dissolved","mg/l",1,1,2,1,0,0,"n_exceedances may not be intiutive for this parameter because there are multiple components to the WQS. n_exceedances may be greater than n_samples_collected if a single sample was marked as an exceedance for multiple components of the WQS.",17,"Mechanicville Reservoir","NY4500166","MECHANICVILLE CITY","Community water system","Surface water","Saratoga","MECHANICVILLE (C)",5200,24,"Local government"
"1101MEC1083","1101-0059",TRUE,"primary_contact_recreation","recreation","phosphorus","total","ug/l",1,1,0,0,0,0,"none",17,"Mechanicville Reservoir","NY4500166","MECHANICVILLE CITY","Community water system","Surface water","Saratoga","MECHANICVILLE (C)",5200,24,"Local government"
"1101MEC1083","1101-0059",TRUE,"fishing","none","total_dissolved_solids","dissolved","mg/l",2,1,0,0,0,0,"none",17,"Mechanicville Reservoir","NY4500166","MECHANICVILLE CITY","Community water system","Surface water","Saratoga","MECHANICVILLE (C)",5200,24,"Local government"
"1101MEC1083","1101-0059",TRUE,"source_of_water_supply","health_water-source","ammonia","total","ug/l",1,1,0,0,0,0,"none",17,"Mechanicville Reservoir","NY4500166","MECHANICVILLE CITY","Community water system","Surface water","Saratoga","MECHANICVILLE (C)",5200,24,"Local government"
"1101MEC1083","1101-0059",TRUE,"source_of_water_supply","health_water-source","copper","total","ug/l",2,1,0,0,0,0,"none",17,"Mechanicville Reservoir","NY4500166","MECHANICVILLE CITY","Community water system","Surface water","Saratoga","MECHANICVILLE (C)",5200,24,"Local government"
"1101MEC1083","1101-0059",TRUE,"source_of_water_supply","health_water-source","magnesium","total","ug/l",2,1,0,0,0,0,"none",17,"Mechanicville Reservoir","NY4500166","MECHANICVILLE CITY","Community water system","Surface water","Saratoga","MECHANICVILLE (C)",5200,24,"Local government"
"1101NEW0099C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1101SAR0027","1101-0012",FALSE,"source_of_water_supply","health_water-source","arsenic","total","ug/l",4,3,0,0,0,0,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1101SAR0027","1101-0012",FALSE,"primary_contact_recreation","recreation","phosphorus","total","ug/l",87,12,4,4,0,0,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1101SAR0027","1101-0012",FALSE,"secondary_contact_recreation","recreation","phosphorus","total","ug/l",87,12,4,4,0,0,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1101SAR0027","1101-0012",FALSE,"fishing","aquatic_chronic","ammonia","total","ug/l",65,7,0,0,0,65,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1101SAR0027","1101-0012",FALSE,"source_of_water_supply","aesthetic_water-supply","manganese","total","ug/l",2,2,0,0,0,0,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1101SAR0027","1101-0012",TRUE,"secondary_contact_recreation","recreation","phosphorus","total","ug/l",64,8,2,2,0,0,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1101SAR0027","1101-0012",TRUE,"fishing","aquatic_chronic","ammonia","total","ug/l",121,9,0,0,0,121,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1101SAR0027","1101-0012",FALSE,"fishing","aquatic_chronic","nitrite","total","ug/l",17,2,0,0,0,0,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1101SAR0027","1101-0012",FALSE,"source_of_water_supply","health_water-source","ammonia","total","ug/l",65,7,0,0,0,0,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1101SAR0027","1101-0012",TRUE,"primary_contact_recreation","recreation","phosphorus","total","ug/l",64,8,2,2,0,0,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1101SAR0027","1101-0012",FALSE,"source_of_water_supply","health_water-source","nitrate_nitrite","total","ug/l",92,12,0,0,0,0,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1101SAR0027","1101-0012",FALSE,"source_of_water_supply","aesthetic_water-supply","iron","total","ug/l",2,2,1,1,0,0,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1101SAR0027","1101-0012",TRUE,"source_of_water_supply","health_water-source","chloride","total","ug/l",28,8,0,0,0,0,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1101SAR0027","1101-0012",TRUE,"source_of_water_supply","health_water-source","nitrate_nitrite","total","ug/l",51,8,0,0,0,0,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1101SAR0027","1101-0012",TRUE,"fishing","none","dissolved_oxygen","dissolved","mg/l",1,1,2,1,0,0,"n_exceedances may not be intiutive for this parameter because there are multiple components to the WQS. n_exceedances may be greater than n_samples_collected if a single sample was marked as an exceedance for multiple components of the WQS.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1101SAR0027","1101-0012",TRUE,"fishing","none","ph","total","ph_units",1,1,0,0,0,0,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1101SAR0027","1101-0012",TRUE,"source_of_water_supply","health_water-source","ammonia","total","ug/l",121,9,0,0,0,0,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1101SAR0027","1101-0012",FALSE,"source_of_water_supply","health_water-source","nitrite","total","ug/l",17,2,0,0,0,0,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1101UWB1081",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1102TOM1095","1102-0006",FALSE,"fishing","aquatic_chronic","ammonia","total","ug/l",7,2,0,0,0,6,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1102TOM1095","1102-0006",FALSE,"source_of_water_supply","health_water-source","sulfate","total","ug/l",9,2,0,0,0,0,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1102TOM1095","1102-0006",FALSE,"source_of_water_supply","health_water-source","nitrate_nitrite","total","ug/l",9,2,0,0,0,0,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1102TOM1095","1102-0006",FALSE,"fishing","none","ph","total","ph_units",4,1,0,0,0,0,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1102TOM1095","1102-0006",FALSE,"source_of_water_supply","aesthetic_water-supply","iron","total","ug/l",9,2,3,2,0,0,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1102TOM1095","1102-0006",FALSE,"source_of_water_supply","health_water-source","ammonia","total","ug/l",7,2,0,0,0,0,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1102TOM1095","1102-0006",FALSE,"fishing","none","dissolved_oxygen","dissolved","mg/l",4,1,8,1,0,0,"n_exceedances may not be intiutive for this parameter because there are multiple components to the WQS. n_exceedances may be greater than n_samples_collected if a single sample was marked as an exceedance for multiple components of the WQS.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1102TOM1095","1102-0006",FALSE,"source_of_water_supply","aesthetic_water-supply","manganese","total","ug/l",9,2,5,2,0,0,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1102TOM1095","1102-0006",FALSE,"source_of_water_supply","health_water-source","chloride","total","ug/l",9,2,0,0,0,0,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1102TOM1095","1102-0006",FALSE,"source_of_water_supply","health_water-source","magnesium","total","ug/l",9,2,0,0,0,0,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1102TOM1095","1102-0006",FALSE,"primary_contact_recreation","recreation","phosphorus","total","ug/l",1,1,0,0,0,0,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1102TOM1095","1102-0006",FALSE,"secondary_contact_recreation","recreation","phosphorus","total","ug/l",1,1,0,0,0,0,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1104CAM0152","1104-0125",FALSE,"source_of_water_supply","health_water-source","magnesium","total","ug/l",1,1,0,0,0,0,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1104CAM0152","1104-0125",FALSE,"source_of_water_supply","health_water-source","ammonia","total","ug/l",1,1,0,0,0,0,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1104CAM0152","1104-0125",FALSE,"source_of_water_supply","health_water-source","chloride","total","ug/l",1,1,0,0,0,0,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1104CAM0152","1104-0125",FALSE,"source_of_water_supply","health_water-source","sulfate","total","ug/l",1,1,0,0,0,0,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1104CAM0152","1104-0125",FALSE,"secondary_contact_recreation","recreation","phosphorus","total","ug/l",1,1,0,0,0,0,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1104CAM0152","1104-0125",FALSE,"source_of_water_supply","health_water-source","nitrate_nitrite","total","ug/l",1,1,0,0,0,0,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1104CAM0152","1104-0125",FALSE,"primary_contact_recreation","recreation","phosphorus","total","ug/l",1,1,0,0,0,0,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1104CAM0152","1104-0125",FALSE,"source_of_water_supply","aesthetic_water-supply","manganese","total","ug/l",1,1,0,0,0,0,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1104CAM0152","1104-0125",FALSE,"fishing","aquatic_chronic","ammonia","total","ug/l",1,1,0,0,0,1,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1104CAM0152","1104-0125",FALSE,"source_of_water_supply","aesthetic_water-supply","iron","total","ug/l",1,1,1,1,0,0,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1104FOR0340","1104-0193",FALSE,"source_of_water_supply","health_water-source","nitrate_nitrite","total","ug/l",64,11,0,0,0,0,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1104FOR0340","1104-0193",FALSE,"primary_contact_recreation","recreation","phosphorus","total","ug/l",59,11,1,1,0,0,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1104FOR0340","1104-0193",FALSE,"fishing","aquatic_chronic","ammonia","total","ug/l",56,10,0,0,0,56,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1104FOR0340","1104-0193",FALSE,"source_of_water_supply","health_water-source","ammonia","total","ug/l",56,10,0,0,0,0,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1104FOR0340","1104-0193",TRUE,"source_of_water_supply","health_water-source","ammonia","total","ug/l",56,10,0,0,0,0,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1104FOR0340","1104-0193",FALSE,"fishing","aquatic_chronic","nitrite","total","ug/l",13,2,0,0,0,0,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1104FOR0340","1104-0193",FALSE,"source_of_water_supply","health_water-source","nitrite","total","ug/l",13,2,0,0,0,0,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1104FOR0340","1104-0193",TRUE,"source_of_water_supply","health_water-source","chloride","total","ug/l",16,8,0,0,0,0,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1104FOR0340","1104-0193",FALSE,"secondary_contact_recreation","recreation","phosphorus","total","ug/l",59,11,1,1,0,0,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1104FOR0340","1104-0193",TRUE,"source_of_water_supply","health_water-source","nitrate_nitrite","total","ug/l",45,9,0,0,0,0,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1104FOR0340","1104-0193",TRUE,"primary_contact_recreation","recreation","phosphorus","total","ug/l",49,9,0,0,0,0,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1104FOR0340","1104-0193",TRUE,"secondary_contact_recreation","recreation","phosphorus","total","ug/l",49,9,0,0,0,0,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1104FOR0340","1104-0193",TRUE,"fishing","aquatic_chronic","ammonia","total","ug/l",56,10,0,0,0,56,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1104GLO0150A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1104GOO0442","1104-0236",TRUE,"fishing","aquatic_acute","nickel","dissolved","ug/l",2,1,0,0,0,0,"none",91,"Gooseneck Pond","","","","","","",NA,NA,""
"1104GOO0442","1104-0236",TRUE,"source_of_water_supply","health_water-source","nickel","total","ug/l",2,1,0,0,0,0,"none",91,"Gooseneck Pond","","","","","","",NA,NA,""
"1104GOO0442","1104-0236",TRUE,"source_of_water_supply","health_water-source","chloride","total","ug/l",2,1,0,0,0,0,"none",91,"Gooseneck Pond","","","","","","",NA,NA,""
